Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
48.9950983333	0.800000000000	4.25199403760	0.235183772874	532.499139463	720.646157762	22.5516061566	6.34047454243	11.8055942809	570.761082595	4.72336250584	2.46330968066e-06	0.0413316892455	vapor
49.3051700000	0.800000000000	4.21900058717	0.237022958243	534.684397155	724.302763749	22.6260031513	6.33917452975	11.7800928332	572.884340236	4.67727446058	2.47516913877e-06	0.0414967536013	vapor
49.6152416667	0.800000000000	4.18658755667	0.238858016574	536.865171630	727.951584889	22.6997763399	6.33796207561	11.7553760138	574.994322850	4.63188550974	2.48700186594e-06	0.0416607755899	vapor
49.9253133333	0.800000000000	4.15473805281	0.240689060848	539.041611179	731.592859857	22.7729382909	6.33683623966	11.7314143248	577.091260326	4.58717811389	2.49880806873e-06	0.0418253300123	vapor
50.2353850000	0.800000000000	4.12343588421	0.242516199617	541.213858744	735.226818437	22.8455011617	6.33579617897	11.7081799097	579.175373685	4.54313536845	2.51058795323e-06	0.0419940439511	vapor
50.5454566667	0.800000000000	4.09266552324	0.244339537233	543.382052230	738.853682017	22.9174767187	6.33484113920	11.6856464408	581.246875555	4.49974097321	2.52234172475e-06	0.0421629468303	vapor
50.8555283333	0.800000000000	4.06241207046	0.246159174071	545.546324786	742.473664043	22.9888763557	6.33397044664	11.6637890147	583.305970596	4.45697920374	2.53406958766e-06	0.0423320290075	vapor
51.1656000000	0.800000000000	4.03266122134	0.247975206722	547.706805071	746.086970449	23.0597111117	6.33318350088	11.6425840571	585.352855914	4.41483488446	2.54577174525e-06	0.0425012814135	vapor
51.4756716667	0.800000000000	4.00339923523	0.249787728189	549.863617502	749.693800053	23.1299916865	6.33247976815	11.6220092348	587.387721440	4.37329336335	2.55744839952e-06	0.0426706955218	vapor
51.7857433333	0.800000000000	3.97461290632	0.251596828061	552.016882484	753.294344932	23.1997284570	6.33185877526	11.6020433742	589.410750288	4.33234048806	2.56909975110e-06	0.0428402633202	vapor
52.0958150000	0.800000000000	3.94628953644	0.253402592680	554.166716622	756.888790766	23.2689314908	6.33132010401	11.5826663870	591.422119095	4.29196258349	2.58072599911e-06	0.0430099772847	vapor
52.4058866667	0.800000000000	3.91841690954	0.255205105298	556.313232926	760.477317164	23.3376105603	6.33086338605	11.5638592007	593.421998340	4.25214643058	2.59232734109e-06	0.0431798303542	vapor
52.7159583333	0.800000000000	3.89098326781	0.257004446221	558.456540997	764.060097974	23.4057751551	6.33048829824	11.5456036949	595.410552642	4.21287924633	2.60390397287e-06	0.0433498159071	vapor
53.0260300000	0.800000000000	3.86397728926	0.258800692949	560.596747202	767.637301562	23.4734344942	6.33019455830	11.5278826421	597.387941043	4.17414866493	2.61545608856e-06	0.0435199277396	vapor
53.3361016667	0.800000000000	3.83738806657	0.260593920305	562.733954840	771.209091085	23.5405975376	6.32998192084	11.5106796524	599.354317277	4.13594271989	2.62698388043e-06	0.0436901600449	vapor
53.6461733333	0.800000000000	3.81120508733	0.262384200558	564.868264294	774.775624741	23.6072729966	6.32985017373	11.4939791233	601.309830021	4.09824982721	2.63848753892e-06	0.0438605073934	vapor
53.9562450000	0.800000000000	3.78541821535	0.264171603535	566.999773177	778.337056006	23.6734693441	6.32979913468	11.4777661918	603.254623136	4.06105876943	2.64996725254e-06	0.0440309647147	vapor
